OMIM_ID	DO_ID
OMIM:613038	DOID:9406
OMIM:613060	DOID:1827
OMIM:613065	DOID:9952
OMIM:613068	DOID:2367
OMIM:613071	DOID:9563
OMIM:613073	DOID:12721
OMIM:613074	DOID:0050564
OMIM:613075	DOID:987
OMIM:613076	DOID:699
OMIM:613077	DOID:12558
OMIM:613078	DOID:10907
OMIM:613079	DOID:0050565
OMIM:613080	DOID:14448
OMIM:613086	DOID:0050593
OMIM:613087	DOID:1882
OMIM:613090	DOID:445
OMIM:613091	DOID:0050592
OMIM:613092	DOID:0060062
OMIM:613093	DOID:13911
OMIM:613094	DOID:10629
OMIM:613095	DOID:898
OMIM:613097	DOID:0050591
OMIM:613099	DOID:8923
OMIM:613100	DOID:1067
OMIM:613101	DOID:0050120
OMIM:613105	DOID:9822
OMIM:613107	DOID:0050590
OMIM:613108	DOID:2058
OMIM:613112	DOID:1588
OMIM:613115	DOID:0050548
OMIM:613116	DOID:2452
OMIM:613118	DOID:3755
OMIM:613119	DOID:0050451
OMIM:613120	DOID:0050451
OMIM:613122	DOID:12930
OMIM:613123	DOID:0050451
OMIM:613135	DOID:14330
OMIM:613148	DOID:0050589
OMIM:613150	DOID:0050588
OMIM:613151	DOID:0050588
OMIM:613152	DOID:0050588
OMIM:613153	DOID:0050588
OMIM:613154	DOID:0050588
OMIM:613155	DOID:0050588
OMIM:613156	DOID:0050588
OMIM:613157	DOID:11724
OMIM:613158	DOID:11724
OMIM:613159	DOID:12712
OMIM:613161	DOID:936
OMIM:613162	DOID:2476
OMIM:613163	DOID:0060174
OMIM:613172	DOID:12930
OMIM:613177	DOID:3144
OMIM:613179	DOID:5813
OMIM:613180	DOID:863
OMIM:613192	DOID:0050889
OMIM:613193	DOID:9562
OMIM:613194	DOID:10584
OMIM:613195	DOID:0050475
OMIM:613204	DOID:0050557
OMIM:613205	DOID:0050557
OMIM:613206	DOID:2476
OMIM:613211	DOID:2187
OMIM:613216	DOID:0050534
OMIM:613217	DOID:5295
OMIM:613223	DOID:1024
OMIM:613224	DOID:3490
OMIM:613225	DOID:2211
OMIM:613227	DOID:1059
OMIM:613229	DOID:0050587
OMIM:613235	DOID:2211
OMIM:613237	DOID:1312
OMIM:613243	DOID:11984
OMIM:613244	DOID:3883
OMIM:613251	DOID:11984
OMIM:613252	DOID:12930
OMIM:613254	DOID:13515
OMIM:613255	DOID:11984
OMIM:613265	DOID:9258
OMIM:613266	DOID:9258
OMIM:613268	DOID:11555
OMIM:613270	DOID:11555
OMIM:613280	DOID:0014667
OMIM:613285	DOID:0050565
OMIM:613286	DOID:12930
OMIM:613287	DOID:0050539
OMIM:613291	DOID:10602
OMIM:613307	DOID:0050565
OMIM:613308	DOID:1339
OMIM:613309	DOID:1339
OMIM:613310	DOID:0050535
OMIM:613312	DOID:0050445
OMIM:613313	DOID:2352
OMIM:613319	DOID:11720
OMIM:613320	DOID:12721
OMIM:613325	DOID:3672
OMIM:613327	DOID:0050585
OMIM:613329	DOID:2213
OMIM:613330	DOID:12721
OMIM:613341	DOID:14791
OMIM:613345	DOID:14452
OMIM:613347	DOID:1793
OMIM:613348	DOID:1793
OMIM:613370	DOID:0050524
OMIM:613375	DOID:0050524
OMIM:613376	DOID:0050582
OMIM:613382	DOID:0050581
OMIM:613388	DOID:1062
OMIM:613390	DOID:13636
OMIM:613391	DOID:0050565
OMIM:613399	DOID:5683
OMIM:613402	DOID:0050709
OMIM:613404	DOID:0050763
OMIM:613410	DOID:12849
OMIM:613411	DOID:8498
OMIM:613424	DOID:12930
OMIM:613426	DOID:12930
OMIM:613428	DOID:10584
OMIM:613435	DOID:0060203
OMIM:613436	DOID:12849
OMIM:613443	DOID:0060307
OMIM:613453	DOID:0050565
OMIM:613454	DOID:1206
OMIM:613464	DOID:10584
OMIM:613470	DOID:2861
OMIM:613477	DOID:0050709
OMIM:613480	DOID:0050580
OMIM:613485	DOID:2843
OMIM:613488	DOID:5363
OMIM:613489	DOID:0050571
OMIM:613490	DOID:13372
OMIM:613493	DOID:12177
OMIM:613494	DOID:12177
OMIM:613495	DOID:12177
OMIM:613496	DOID:12177
OMIM:613500	DOID:2583
OMIM:613501	DOID:2583
OMIM:613502	DOID:2583
OMIM:613506	DOID:2583
OMIM:613507	DOID:0050579
OMIM:613508	DOID:0014667
OMIM:613546	DOID:11603
OMIM:613550	DOID:12712
OMIM:613554	DOID:12531
OMIM:613559	DOID:0060286
OMIM:613571	DOID:0050462
OMIM:613575	DOID:10584
OMIM:613581	DOID:10584
OMIM:613582	DOID:10584
OMIM:613587	DOID:0050578
OMIM:613610	DOID:0050577
OMIM:613612	DOID:0050571
OMIM:613615	DOID:0050576
OMIM:613616	DOID:2977
OMIM:613617	DOID:10584
OMIM:613640	DOID:0050548
OMIM:613641	DOID:0050543
OMIM:613642	DOID:12930
OMIM:613643	DOID:14330
OMIM:613647	DOID:2476
OMIM:613656	DOID:6364
OMIM:613657	DOID:0050575
OMIM:613659	DOID:10534
OMIM:613660	DOID:0050572
OMIM:613661	DOID:0050570
OMIM:613673	DOID:1338
OMIM:613674	DOID:9620
OMIM:613676	DOID:0050569
OMIM:613677	DOID:446
OMIM:613679	DOID:2235
OMIM:613684	DOID:1933
OMIM:613686	DOID:0050568
OMIM:613688	DOID:2843
OMIM:613690	DOID:11984
OMIM:613693	DOID:2843
OMIM:613694	DOID:12930
OMIM:613695	DOID:2843
OMIM:613697	DOID:12930
OMIM:613702	DOID:10426
OMIM:613704	DOID:10629
OMIM:613705	DOID:0050567
OMIM:613706	DOID:3490
OMIM:613707	DOID:14291
OMIM:613708	DOID:0050548
OMIM:613711	DOID:10487
OMIM:613712	DOID:10487
OMIM:613717	DOID:2908
OMIM:613718	DOID:0050565
OMIM:613720	DOID:0050709
OMIM:613721	DOID:0050709
OMIM:613722	DOID:0050709
OMIM:613723	DOID:11724
OMIM:613731	DOID:10584
OMIM:613736	DOID:2280
OMIM:613737	DOID:2280
OMIM:613740	DOID:12930
OMIM:613743	DOID:0050546
OMIM:613744	DOID:2476
OMIM:613750	DOID:10584
OMIM:613751	DOID:0050545
OMIM:613752	DOID:0050544
OMIM:613756	DOID:10584
OMIM:613757	DOID:10871
OMIM:613758	DOID:10584
OMIM:613761	DOID:10871
OMIM:613762	DOID:14448
OMIM:613763	DOID:0050537
OMIM:613765	DOID:11984
OMIM:613767	DOID:10584
OMIM:613769	DOID:10584
OMIM:613778	DOID:10871
OMIM:613779	DOID:8354
OMIM:613780	DOID:14004
OMIM:613783	DOID:612
OMIM:613784	DOID:10871
OMIM:613789	DOID:0060302
OMIM:613790	DOID:0060301
OMIM:613791	DOID:612
OMIM:613794	DOID:10584
OMIM:613795	DOID:0050466
OMIM:613800	DOID:0060306
OMIM:613801	DOID:10584
OMIM:613803	DOID:0060306
OMIM:613804	DOID:0060306
OMIM:613805	DOID:0060306
OMIM:613807	DOID:9562
OMIM:613808	DOID:9562
OMIM:613810	DOID:10584
OMIM:613811	DOID:0060270
OMIM:613812	DOID:0050674
OMIM:613818	DOID:0050588
OMIM:613819	DOID:0050592
OMIM:613820	DOID:12712
OMIM:613823	DOID:0050569
OMIM:613824	DOID:12712
OMIM:613825	DOID:0060303
OMIM:613826	DOID:14791
OMIM:613827	DOID:10584
OMIM:613829	DOID:14791
OMIM:613832	DOID:891
OMIM:613835	DOID:14791
OMIM:613837	DOID:14791
OMIM:613838	DOID:11984
OMIM:613839	DOID:13382
OMIM:613843	DOID:10584
OMIM:613848	DOID:12347
OMIM:613849	DOID:12347
OMIM:613850	DOID:655
OMIM:613855	DOID:963
OMIM:613856	DOID:13911
OMIM:613861	DOID:10584
OMIM:613862	DOID:10584
OMIM:613863	DOID:0060170
OMIM:613865	DOID:0050565
OMIM:613870	DOID:1682
OMIM:613873	DOID:11984
OMIM:613874	DOID:11984
OMIM:613875	DOID:11984
OMIM:613876	DOID:11984
OMIM:613877	DOID:0050440
OMIM:613881	DOID:12930
OMIM:613885	DOID:0050778
OMIM:613886	DOID:9970
OMIM:613887	DOID:83
OMIM:613912	DOID:612
OMIM:613916	DOID:0050565
OMIM:613933	DOID:3146
OMIM:613950	DOID:5419
OMIM:613951	DOID:13636
OMIM:613954	DOID:0060205
OMIM:613955	DOID:0050639
OMIM:613957	DOID:14227
OMIM:613958	DOID:14227
OMIM:613960	DOID:3265
OMIM:613970	DOID:0060307
OMIM:613972	DOID:8923
OMIM:613978	DOID:1099
OMIM:613980	DOID:0050650
OMIM:613981	DOID:4535
OMIM:613982	DOID:12347
OMIM:613983	DOID:10584
OMIM:613985	DOID:12241
OMIM:613986	DOID:9406
OMIM:613988	DOID:2729
OMIM:613989	DOID:2729
OMIM:613990	DOID:2729
OMIM:614017	DOID:9562
OMIM:614018	DOID:891
OMIM:614019	DOID:0050453
OMIM:614020	DOID:0060308
OMIM:614022	DOID:0050650
OMIM:614023	DOID:0050724
OMIM:614028	DOID:1168
OMIM:614033	DOID:2373
OMIM:614034	DOID:583
OMIM:614035	DOID:0050565
OMIM:614036	DOID:850
OMIM:614037	DOID:655
OMIM:614042	DOID:13099
OMIM:614049	DOID:0050650
OMIM:614050	DOID:0050650
OMIM:614052	DOID:0060331
OMIM:614053	DOID:0060332
OMIM:614055	DOID:3146
OMIM:614065	DOID:11720
OMIM:614066	DOID:2476
OMIM:614067	DOID:2476
OMIM:614070	DOID:8893
OMIM:614072	DOID:3753
OMIM:614073	DOID:3753
OMIM:614074	DOID:3753
OMIM:614075	DOID:3753
OMIM:614076	DOID:3753
OMIM:614077	DOID:3753
OMIM:614082	DOID:13636
OMIM:614083	DOID:13636
OMIM:614087	DOID:13636
OMIM:614089	DOID:1882
OMIM:614090	DOID:13884
OMIM:614096	DOID:0060286
OMIM:614097	DOID:2582
OMIM:614099	DOID:0080033
OMIM:614102	DOID:612
OMIM:614104	DOID:0060307
OMIM:614105	DOID:9252
OMIM:614111	DOID:3649
OMIM:614113	DOID:0060307
OMIM:614116	DOID:0050548
OMIM:614120	DOID:0050779
OMIM:614128	DOID:655
OMIM:614129	DOID:0050857
OMIM:614131	DOID:1312
OMIM:614135	DOID:12721
OMIM:614152	DOID:0050564
OMIM:614158	DOID:1247
OMIM:614165	DOID:0050773
OMIM:614167	DOID:11830
OMIM:614171	DOID:3753
OMIM:614173	DOID:0050777
OMIM:614175	DOID:0050778
OMIM:614180	DOID:10584
OMIM:614181	DOID:10584
OMIM:614186	DOID:14791
OMIM:614190	DOID:0060280
OMIM:614196	DOID:1184
OMIM:614198	DOID:3635
OMIM:614199	DOID:1184
OMIM:614200	DOID:1588
OMIM:614202	DOID:0050889
OMIM:614203	DOID:14330
OMIM:614205	DOID:0060241
OMIM:614209	DOID:0050778
OMIM:614213	DOID:0050548
OMIM:614219	DOID:0060227
OMIM:614222	DOID:0060237
OMIM:614225	DOID:0060237
OMIM:614226	DOID:4621
OMIM:614228	DOID:0050539
OMIM:614249	DOID:0060308
OMIM:614250	DOID:8986
OMIM:614251	DOID:14330
OMIM:614254	DOID:0060307
OMIM:614255	DOID:0060307
OMIM:614256	DOID:0060307
OMIM:614257	DOID:0060307
OMIM:614265	DOID:655
OMIM:614266	DOID:9206
OMIM:614278	DOID:2841
OMIM:614279	DOID:14448
OMIM:614286	DOID:0060308
OMIM:614291	DOID:5683
OMIM:614293	DOID:3393
OMIM:614296	DOID:10632
OMIM:614300	DOID:0050544
OMIM:614302	DOID:11726
OMIM:614305	DOID:0060251
OMIM:614307	DOID:3146
OMIM:614320	DOID:1793
OMIM:614321	DOID:11720
OMIM:614324	DOID:14450
OMIM:614331	DOID:3883
OMIM:614335	DOID:0050646
OMIM:614337	DOID:3883
OMIM:614340	DOID:0060308
OMIM:614350	DOID:3883
OMIM:614370	DOID:12120
OMIM:614371	DOID:0050125
OMIM:614372	DOID:655
OMIM:614373	DOID:0060207
OMIM:614376	DOID:0050592
OMIM:614377	DOID:12712
OMIM:614378	DOID:0080033
OMIM:614379	DOID:0060298
OMIM:614380	DOID:0060297
OMIM:614385	DOID:3883
OMIM:614408	DOID:14717
OMIM:614409	DOID:2476
OMIM:614420	DOID:9074
OMIM:614424	DOID:0050777
OMIM:614429	DOID:1657
OMIM:614430	DOID:0050651
OMIM:614431	DOID:1657
OMIM:614432	DOID:1657
OMIM:614433	DOID:1882
OMIM:614434	DOID:3144
OMIM:614435	DOID:9955
OMIM:614436	DOID:0050539
OMIM:614437	DOID:3144
OMIM:614438	DOID:3144
OMIM:614450	DOID:0050328
OMIM:614455	DOID:0050543
OMIM:614456	DOID:8923
OMIM:614464	DOID:0050777
OMIM:614465	DOID:0050777
OMIM:614466	DOID:3393
OMIM:614470	DOID:6688
OMIM:614473	DOID:0050632
OMIM:614474	DOID:0050651
OMIM:614475	DOID:1882
OMIM:614483	DOID:0060263
OMIM:614486	DOID:2452
OMIM:614491	DOID:4479
OMIM:614492	DOID:4479
OMIM:614499	DOID:0060308
OMIM:614500	DOID:0050572
OMIM:614504	DOID:0050439
OMIM:614521	DOID:2224
OMIM:614558	DOID:0050709
OMIM:614559	DOID:0050883
OMIM:614562	DOID:0060307
OMIM:614563	DOID:0060307
OMIM:614582	DOID:0060286
OMIM:614583	DOID:0060229
OMIM:614592	DOID:10591
OMIM:614607	DOID:0060307
OMIM:614608	DOID:0060307
OMIM:614609	DOID:0060307
OMIM:614613	DOID:14669
OMIM:614615	DOID:0050777
OMIM:614617	DOID:0050565
OMIM:614621	DOID:0060240
OMIM:614640	DOID:0060240
OMIM:614643	DOID:0050588
OMIM:614650	DOID:0050730
OMIM:614651	DOID:0050730
OMIM:614652	DOID:0050730
OMIM:614653	DOID:0050548
OMIM:614654	DOID:0050730
OMIM:614672	DOID:12930
OMIM:614674	DOID:9620
OMIM:614678	DOID:0060266
OMIM:614679	DOID:9562
OMIM:614696	DOID:0060208
OMIM:614699	DOID:12177
OMIM:614700	DOID:12177
OMIM:614701	DOID:11725
OMIM:614702	DOID:0060286
OMIM:614706	DOID:14503
OMIM:614723	DOID:0060350
OMIM:614728	DOID:0050569
OMIM:614732	DOID:0050885
OMIM:614740	DOID:2513
OMIM:614753	DOID:14748
OMIM:614779	DOID:0050545
OMIM:614782	DOID:4990
OMIM:614807	DOID:14717
OMIM:614808	DOID:0060209
OMIM:614810	DOID:2377
OMIM:614814	DOID:0060227
OMIM:614815	DOID:0050777
OMIM:614816	DOID:0050466
OMIM:614819	DOID:0050475
OMIM:614820	DOID:0050635
OMIM:614822	DOID:14227
OMIM:614823	DOID:1712
OMIM:614830	DOID:0050588
OMIM:614832	DOID:2187
OMIM:614844	DOID:12712
OMIM:614845	DOID:12712
OMIM:614847	DOID:1827
OMIM:614851	DOID:0050569
OMIM:614856	DOID:12347
OMIM:614859	DOID:906
OMIM:614861	DOID:0050565
OMIM:614862	DOID:906
OMIM:614869	DOID:0050439
OMIM:614870	DOID:906
OMIM:614874	DOID:9562
OMIM:614876	DOID:906
OMIM:614879	DOID:906
OMIM:614882	DOID:906
OMIM:614883	DOID:906
OMIM:614886	DOID:906
OMIM:614887	DOID:906
OMIM:614895	DOID:0050541
OMIM:614898	DOID:2476
OMIM:614899	DOID:0050565
OMIM:614900	DOID:1339
OMIM:614922	DOID:0060286
OMIM:614924	DOID:0060286
OMIM:614926	DOID:0050857
OMIM:614932	DOID:0060286
OMIM:614934	DOID:0050565
OMIM:614935	DOID:9562
OMIM:614944	DOID:0050565
OMIM:614945	DOID:0050565
OMIM:614946	DOID:0060286
OMIM:614947	DOID:0060286
OMIM:614959	DOID:0050709
OMIM:614961	DOID:0060277
OMIM:614970	DOID:0050777
OMIM:614972	DOID:1852
OMIM:614976	DOID:0060234
OMIM:615006	DOID:0050709
OMIM:615007	DOID:0060230
OMIM:615008	DOID:1184
OMIM:615009	DOID:0060307
OMIM:615010	DOID:0050629
OMIM:615025	DOID:0050539
OMIM:615026	DOID:8454
OMIM:615030	DOID:2476
OMIM:615031	DOID:2476
OMIM:615032	DOID:12849
OMIM:615033	DOID:2476
OMIM:615035	DOID:2476
OMIM:615041	DOID:0050588
OMIM:615043	DOID:2476
OMIM:615059	DOID:4535
OMIM:615065	DOID:0050646
OMIM:615066	DOID:12347
OMIM:615067	DOID:9562
OMIM:615072	DOID:0050581
OMIM:615074	DOID:0060307
OMIM:615075	DOID:0060307
OMIM:615081	DOID:14227
OMIM:615083	DOID:9256
OMIM:615085	DOID:13533
OMIM:615091	DOID:12849
OMIM:615106	DOID:6457
OMIM:615107	DOID:6457
OMIM:615109	DOID:6457
OMIM:615112	DOID:0050816
OMIM:615119	DOID:0050713
OMIM:615134	DOID:8923
OMIM:615135	DOID:9269
OMIM:615157	DOID:0060351
OMIM:615181	DOID:0050588
OMIM:615182	DOID:655
OMIM:615184	DOID:12930
OMIM:615185	DOID:0050543
OMIM:615188	DOID:83
OMIM:615190	DOID:2729
OMIM:615191	DOID:0050453
OMIM:615214	DOID:2583
OMIM:615219	DOID:10908
OMIM:615220	DOID:12347
OMIM:615222	DOID:0060247
OMIM:615224	DOID:0050628
OMIM:615228	DOID:0060333
OMIM:615232	DOID:5419
OMIM:615233	DOID:10584
OMIM:615234	DOID:0050642
OMIM:615235	DOID:12930
OMIM:615237	DOID:3878
OMIM:615238	DOID:0050440
OMIM:615244	DOID:1184
OMIM:615248	DOID:397
OMIM:615249	DOID:0050588
OMIM:615272	DOID:13636
OMIM:615274	DOID:83
OMIM:615277	DOID:83
OMIM:615278	DOID:0060233
OMIM:615279	DOID:0060233
OMIM:615280	DOID:0060233
OMIM:615284	DOID:0050541
OMIM:615285	DOID:0050590
OMIM:615287	DOID:0050588
OMIM:615294	DOID:9562
OMIM:615297	DOID:0060227
OMIM:615300	DOID:0050857
OMIM:615314	DOID:2340
OMIM:615325	DOID:11724
OMIM:615327	DOID:0060256
OMIM:615338	DOID:0050709
OMIM:615342	DOID:14557
OMIM:615343	DOID:14557
OMIM:615344	DOID:14557
OMIM:615348	DOID:3191
OMIM:615349	DOID:0050802
OMIM:615350	DOID:0050588
OMIM:615351	DOID:0050588
OMIM:615352	DOID:11724
OMIM:615356	DOID:11724
OMIM:615360	DOID:14791
OMIM:615362	DOID:14503
OMIM:615374	DOID:0050572
OMIM:615376	DOID:0050543
OMIM:615377	DOID:0050650
OMIM:615378	DOID:0050650
OMIM:615382	DOID:12712
OMIM:615395	DOID:0060286
OMIM:615397	DOID:0050778
OMIM:615399	DOID:0060284
OMIM:615402	DOID:0060304
OMIM:615413	DOID:14227
OMIM:615415	DOID:0060259
OMIM:615420	DOID:11830
OMIM:615422	DOID:0050881
OMIM:615424	DOID:0050881
OMIM:615425	DOID:4644
OMIM:615426	DOID:0060211
OMIM:615429	DOID:0050565
OMIM:615431	DOID:11830
OMIM:615432	DOID:0060244
OMIM:615434	DOID:10584
OMIM:615436	DOID:14004
OMIM:615439	DOID:10871
OMIM:615440	DOID:0060286
OMIM:615444	DOID:9562
OMIM:615451	DOID:9562
OMIM:615465	DOID:9296
OMIM:615473	DOID:0050709
OMIM:615476	DOID:0050709
OMIM:615481	DOID:9562
OMIM:615482	DOID:9562
OMIM:615483	DOID:0060230
OMIM:615489	DOID:10871
OMIM:615490	DOID:0050539
OMIM:615493	DOID:0060308
OMIM:615500	DOID:9562
OMIM:615501	DOID:896
OMIM:615502	DOID:0060307
OMIM:615504	DOID:9562
OMIM:615505	DOID:9562
OMIM:615506	DOID:1270
OMIM:615512	DOID:0050884
OMIM:615513	DOID:612
OMIM:615515	DOID:0060210
OMIM:615516	DOID:0060308
OMIM:615517	DOID:2351
OMIM:615523	DOID:11555
OMIM:615528	DOID:14330
OMIM:615529	DOID:2340
OMIM:615530	DOID:14330
OMIM:615537	DOID:0060258
OMIM:615540	DOID:0050565
OMIM:615541	DOID:0060308
OMIM:615544	DOID:0050454
OMIM:615545	DOID:9952
OMIM:615546	DOID:0060238
OMIM:615548	DOID:0050548
OMIM:615550	DOID:1339
OMIM:615555	DOID:12700
OMIM:615558	DOID:1390
OMIM:615559	DOID:12177
OMIM:615565	DOID:10584
OMIM:615573	DOID:1184
OMIM:615575	DOID:12377
OMIM:615577	DOID:12177
OMIM:615578	DOID:0060286
OMIM:615590	DOID:10652
OMIM:615591	DOID:10871
OMIM:615595	DOID:0060286
OMIM:615599	DOID:0060308
OMIM:615605	DOID:1062
OMIM:615616	DOID:0050431
OMIM:615625	DOID:2476
OMIM:615629	DOID:0050564
OMIM:615631	DOID:1338
OMIM:615632	DOID:0050548
OMIM:615636	DOID:0050777
OMIM:615637	DOID:0060308
OMIM:615658	DOID:2476
OMIM:615663	DOID:0060237
OMIM:615665	DOID:0050777
OMIM:615670	DOID:3204
OMIM:615683	DOID:2476
OMIM:615685	DOID:2476
OMIM:615686	DOID:2476
OMIM:615688	DOID:9810
OMIM:615696	DOID:0060256
OMIM:615710	DOID:9351
OMIM:615711	DOID:10652
OMIM:615723	DOID:5426
OMIM:615724	DOID:5426
OMIM:615725	DOID:10584
OMIM:615731	DOID:3191
OMIM:615735	DOID:0050428
OMIM:615750	DOID:13099
OMIM:615761	DOID:0060307
OMIM:615767	DOID:12177
OMIM:615770	DOID:0050650
OMIM:615780	DOID:10584
OMIM:615785	DOID:0050448
OMIM:615802	DOID:0060308
OMIM:615803	DOID:0060279
OMIM:615807	DOID:0050569
OMIM:615809	DOID:0060278
OMIM:615812	DOID:14264
OMIM:615817	DOID:0060308
OMIM:615828	DOID:0060307
OMIM:615830	DOID:0060280
OMIM:615834	DOID:0060307
OMIM:615837	DOID:0050565
OMIM:615841	DOID:14227
OMIM:615842	DOID:14227
OMIM:615846	DOID:0050629
OMIM:615848	DOID:8923
OMIM:615851	DOID:0060271
OMIM:615860	DOID:0050572
OMIM:615861	DOID:1184
OMIM:615862	DOID:12712
OMIM:615872	DOID:9562
OMIM:615873	DOID:0060307
OMIM:615878	DOID:1852
OMIM:615885	DOID:4535
OMIM:615887	DOID:2187
OMIM:615896	DOID:4535
OMIM:615907	DOID:0050580
OMIM:615909	DOID:1339
OMIM:615916	DOID:12930
OMIM:615917	DOID:0060286
OMIM:615918	DOID:0060286
OMIM:615922	DOID:10584
OMIM:615942	DOID:0060308
OMIM:615946	DOID:11830
OMIM:615959	DOID:14717
OMIM:615963	DOID:9620
OMIM:615972	DOID:10629
OMIM:615973	DOID:0050572
OMIM:615974	DOID:0050565
OMIM:616151	DOID:0050661
OMIM:616152	DOID:0050661
OMIM:616201	DOID:0060339
OMIM:616208	DOID:0060355
