Ensembl_Gene_ID	Disease_ID	In_PhenoRank_Benchmarking
ENSG00000171560	OMIM:202400	TRUE
ENSG00000171560	OMIM:616004	FALSE
ENSG00000171564	OMIM:202400	TRUE
ENSG00000171564	OMIM:616004	FALSE
ENSG00000171595	OMIM:612444	FALSE
ENSG00000171608	OMIM:615513	FALSE
ENSG00000171680	OMIM:611067	FALSE
ENSG00000171680	OMIM:615376	FALSE
ENSG00000171714	OMIM:166260	TRUE
ENSG00000171714	OMIM:611307	FALSE
ENSG00000171714	OMIM:613319	FALSE
ENSG00000171723	OMIM:615501	FALSE
ENSG00000171735	OMIM:614756	FALSE
ENSG00000171759	OMIM:261600	TRUE
ENSG00000171766	OMIM:612718	FALSE
ENSG00000171772	OMIM:616947	FALSE
ENSG00000171772	OMIM:616950	FALSE
ENSG00000171793	OMIM:615897	FALSE
ENSG00000171812	OMIM:136800	TRUE
ENSG00000171812	OMIM:609140	FALSE
ENSG00000171862	OMIM:153480	FALSE
ENSG00000171862	OMIM:155600	FALSE
ENSG00000171862	OMIM:158350	FALSE
ENSG00000171862	OMIM:176807	FALSE
ENSG00000171862	OMIM:275355	FALSE
ENSG00000171862	OMIM:276950	FALSE
ENSG00000171862	OMIM:605309	FALSE
ENSG00000171862	OMIM:607174	FALSE
ENSG00000171862	OMIM:608089	FALSE
ENSG00000171862	OMIM:613028	FALSE
ENSG00000171863	OMIM:612563	FALSE
ENSG00000171865	OMIM:616479	FALSE
ENSG00000171867	OMIM:123400	TRUE
ENSG00000171867	OMIM:137440	TRUE
ENSG00000171867	OMIM:245300	TRUE
ENSG00000171867	OMIM:600072	TRUE
ENSG00000171867	OMIM:603218	TRUE
ENSG00000171867	OMIM:606688	TRUE
ENSG00000171953	OMIM:604273	TRUE
ENSG00000171954	OMIM:604777	FALSE
ENSG00000172007	OMIM:615222	FALSE
ENSG00000172037	OMIM:609049	FALSE
ENSG00000172037	OMIM:614199	FALSE
ENSG00000172053	OMIM:615760	FALSE
ENSG00000172059	OMIM:610508	FALSE
ENSG00000172062	OMIM:253300	FALSE
ENSG00000172062	OMIM:253400	FALSE
ENSG00000172062	OMIM:253550	FALSE
ENSG00000172071	OMIM:226980	TRUE
ENSG00000172115	OMIM:612004	FALSE
ENSG00000172156	OMIM:600807	TRUE
ENSG00000172156	OMIM:609423	FALSE
ENSG00000172175	OMIM:615468	FALSE
ENSG00000172243	OMIM:613108	FALSE
ENSG00000172243	OMIM:614079	FALSE
ENSG00000172269	OMIM:608093	TRUE
ENSG00000172269	OMIM:614750	FALSE
ENSG00000172270	OMIM:111380	FALSE
ENSG00000172331	OMIM:222800	TRUE
ENSG00000172339	OMIM:616227	FALSE
ENSG00000172361	OMIM:614779	FALSE
ENSG00000172379	OMIM:615926	FALSE
ENSG00000172399	OMIM:613838	FALSE
ENSG00000172409	OMIM:615803	FALSE
ENSG00000172426	OMIM:612650	FALSE
ENSG00000172482	OMIM:259900	TRUE
ENSG00000172500	OMIM:617107	FALSE
ENSG00000172534	OMIM:309541	TRUE
ENSG00000172548	OMIM:612281	FALSE
ENSG00000172572	OMIM:112410	TRUE
ENSG00000172638	OMIM:614437	FALSE
ENSG00000172817	OMIM:270800	FALSE
ENSG00000172817	OMIM:613812	FALSE
ENSG00000172867	OMIM:146800	TRUE
ENSG00000172893	OMIM:270400	TRUE
ENSG00000172922	OMIM:610329	FALSE
ENSG00000172936	OMIM:153600	TRUE
ENSG00000172936	OMIM:612260	FALSE
ENSG00000172943	OMIM:300263	TRUE
ENSG00000172987	OMIM:236730	FALSE
ENSG00000173040	OMIM:193530	TRUE
ENSG00000173040	OMIM:225500	TRUE
ENSG00000173085	OMIM:146500	FALSE
ENSG00000173085	OMIM:607426	FALSE
ENSG00000173175	OMIM:606703	TRUE
ENSG00000173218	OMIM:182940	TRUE
ENSG00000173218	OMIM:600145	TRUE
ENSG00000173226	OMIM:609254	FALSE
ENSG00000173369	OMIM:613652	FALSE
ENSG00000173372	OMIM:613652	FALSE
ENSG00000173391	OMIM:608446	TRUE
ENSG00000173402	OMIM:613818	FALSE
ENSG00000173402	OMIM:616538	FALSE
ENSG00000173409	OMIM:617020	FALSE
ENSG00000173540	OMIM:615350	FALSE
ENSG00000173540	OMIM:615351	FALSE
ENSG00000173540	OMIM:615352	FALSE
ENSG00000173575	OMIM:615369	FALSE
ENSG00000173588	OMIM:615862	FALSE
ENSG00000173599	OMIM:266150	TRUE
ENSG00000173614	OMIM:608553	TRUE
ENSG00000173698	OMIM:300985	FALSE
ENSG00000173757	OMIM:102578	FALSE
ENSG00000173757	OMIM:245590	TRUE
ENSG00000173801	OMIM:601214	FALSE
ENSG00000173801	OMIM:611528	FALSE
ENSG00000173821	OMIM:607151	TRUE
ENSG00000173894	OMIM:613080	FALSE
ENSG00000173898	OMIM:600224	TRUE
ENSG00000173898	OMIM:615386	FALSE
ENSG00000173976	OMIM:610381	FALSE
ENSG00000173976	OMIM:613757	FALSE
ENSG00000173991	OMIM:601954	TRUE
ENSG00000173991	OMIM:607487	TRUE
ENSG00000174007	OMIM:615703	FALSE
ENSG00000174010	OMIM:300982	FALSE
ENSG00000174080	OMIM:615362	FALSE
ENSG00000174099	OMIM:613718	FALSE
ENSG00000174106	OMIM:155950	TRUE
ENSG00000174106	OMIM:166700	TRUE
ENSG00000174125	OMIM:613223	FALSE
ENSG00000174173	OMIM:616974	FALSE
ENSG00000174175	OMIM:147050	TRUE
ENSG00000174227	OMIM:616917	FALSE
ENSG00000174231	OMIM:600059	TRUE
ENSG00000174233	OMIM:616287	FALSE
ENSG00000174358	OMIM:138500	FALSE
ENSG00000174358	OMIM:234500	FALSE
ENSG00000174358	OMIM:242600	FALSE
ENSG00000174405	OMIM:254500	TRUE
ENSG00000174405	OMIM:606593	TRUE
ENSG00000174437	OMIM:101900	TRUE
ENSG00000174437	OMIM:124200	TRUE
ENSG00000174469	OMIM:610042	FALSE
ENSG00000174469	OMIM:612100	FALSE
ENSG00000174483	OMIM:209900	TRUE
ENSG00000174611	OMIM:617114	FALSE
ENSG00000174640	OMIM:614441	FALSE
ENSG00000174684	OMIM:615287	FALSE
ENSG00000174697	OMIM:614962	FALSE
ENSG00000174705	OMIM:249420	TRUE
ENSG00000174720	OMIM:615071	FALSE
ENSG00000174748	OMIM:615550	FALSE
ENSG00000174775	OMIM:163200	FALSE
ENSG00000174775	OMIM:188470	FALSE
ENSG00000174775	OMIM:218040	FALSE
ENSG00000174780	OMIM:614675	FALSE
ENSG00000174792	OMIM:614832	FALSE
ENSG00000174799	OMIM:614673	FALSE
ENSG00000174804	OMIM:133780	TRUE
ENSG00000174842	OMIM:138000	TRUE
ENSG00000174886	OMIM:252010	TRUE
ENSG00000174951	OMIM:616754	FALSE
ENSG00000174990	OMIM:615751	FALSE
ENSG00000174996	OMIM:609541	FALSE
ENSG00000175054	OMIM:210600	TRUE
ENSG00000175054	OMIM:614564	FALSE
ENSG00000175065	OMIM:607903	TRUE
ENSG00000175084	OMIM:181400	TRUE
ENSG00000175084	OMIM:601419	TRUE
ENSG00000175084	OMIM:604765	TRUE
ENSG00000175084	OMIM:615325	FALSE
ENSG00000175097	OMIM:233650	FALSE
ENSG00000175097	OMIM:601457	TRUE
ENSG00000175097	OMIM:603554	TRUE
ENSG00000175110	OMIM:611719	FALSE
ENSG00000175115	OMIM:615009	FALSE
ENSG00000175164	OMIM:616093	FALSE
ENSG00000175198	OMIM:606054	TRUE
ENSG00000175206	OMIM:612201	FALSE
ENSG00000175206	OMIM:615745	FALSE
ENSG00000175213	OMIM:616468	FALSE
ENSG00000175213	OMIM:616469	FALSE
ENSG00000175283	OMIM:610768	FALSE
ENSG00000175294	OMIM:612997	FALSE
ENSG00000175309	OMIM:615011	FALSE
ENSG00000175325	OMIM:262600	FALSE
ENSG00000175334	OMIM:614008	FALSE
ENSG00000175426	OMIM:600955	TRUE
ENSG00000175426	OMIM:612362	FALSE
ENSG00000175445	OMIM:144250	TRUE
ENSG00000175445	OMIM:238600	TRUE
ENSG00000175505	OMIM:610313	FALSE
ENSG00000175538	OMIM:613119	FALSE
ENSG00000175544	OMIM:610427	FALSE
ENSG00000175564	OMIM:601665	TRUE
ENSG00000175567	OMIM:607447	FALSE
ENSG00000175595	OMIM:278760	TRUE
ENSG00000175595	OMIM:610965	FALSE
ENSG00000175595	OMIM:615272	FALSE
ENSG00000175600	OMIM:231690	TRUE
ENSG00000175606	OMIM:614052	FALSE
ENSG00000175745	OMIM:615722	FALSE
ENSG00000175894	OMIM:614861	FALSE
ENSG00000175899	OMIM:104300	TRUE
ENSG00000175920	OMIM:208150	TRUE
ENSG00000175920	OMIM:254300	TRUE
ENSG00000176022	OMIM:271640	TRUE
ENSG00000176022	OMIM:615349	FALSE
ENSG00000176058	OMIM:613307	FALSE
ENSG00000176165	OMIM:613454	FALSE
ENSG00000176225	OMIM:614833	FALSE
ENSG00000176340	OMIM:220110	TRUE
ENSG00000176387	OMIM:218030	FALSE
ENSG00000176619	OMIM:608709	TRUE
ENSG00000176619	OMIM:616540	FALSE
ENSG00000176692	OMIM:153400	TRUE
ENSG00000176697	OMIM:164230	TRUE
ENSG00000176697	OMIM:209880	TRUE
ENSG00000176697	OMIM:607499	TRUE
ENSG00000176697	OMIM:610269	FALSE
ENSG00000176715	OMIM:614265	FALSE
ENSG00000176842	OMIM:611174	FALSE
ENSG00000176884	OMIM:614254	FALSE
ENSG00000176887	OMIM:615866	FALSE
ENSG00000176915	OMIM:616681	FALSE
ENSG00000176920	OMIM:612542	FALSE
ENSG00000177000	OMIM:181500	TRUE
ENSG00000177000	OMIM:188050	TRUE
ENSG00000177000	OMIM:236250	TRUE
ENSG00000177000	OMIM:601634	TRUE
ENSG00000177030	OMIM:615828	FALSE
ENSG00000177045	OMIM:610896	FALSE
ENSG00000177082	OMIM:251300	TRUE
ENSG00000177084	OMIM:615083	FALSE
ENSG00000177084	OMIM:615139	FALSE
ENSG00000177098	OMIM:611819	FALSE
ENSG00000177119	OMIM:262890	FALSE
ENSG00000177156	OMIM:606003	TRUE
ENSG00000177189	OMIM:300844	FALSE
ENSG00000177189	OMIM:303600	TRUE
ENSG00000177192	OMIM:600462	TRUE
ENSG00000177239	OMIM:614202	FALSE
ENSG00000177301	OMIM:616366	FALSE
ENSG00000177409	OMIM:159550	TRUE
ENSG00000177426	OMIM:142946	TRUE
ENSG00000177455	OMIM:613493	FALSE
ENSG00000177469	OMIM:613327	FALSE
ENSG00000177542	OMIM:609304	FALSE
ENSG00000177565	OMIM:602342	TRUE
ENSG00000177565	OMIM:616944	FALSE
ENSG00000177646	OMIM:611126	FALSE
ENSG00000177663	OMIM:613953	FALSE
ENSG00000177666	OMIM:610717	FALSE
ENSG00000177688	OMIM:600320	FALSE
ENSG00000177697	OMIM:179620	FALSE
ENSG00000177697	OMIM:609057	FALSE
ENSG00000177706	OMIM:259775	TRUE
ENSG00000177807	OMIM:600791	TRUE
ENSG00000177807	OMIM:612780	FALSE
ENSG00000177990	OMIM:613958	FALSE
ENSG00000178057	OMIM:252010	TRUE
ENSG00000178127	OMIM:252010	TRUE
ENSG00000178209	OMIM:131950	TRUE
ENSG00000178209	OMIM:226670	TRUE
ENSG00000178209	OMIM:612138	FALSE
ENSG00000178209	OMIM:613723	FALSE
ENSG00000178209	OMIM:616487	FALSE
ENSG00000178222	OMIM:612042	FALSE
ENSG00000178235	OMIM:137580	TRUE
ENSG00000178235	OMIM:613229	FALSE
ENSG00000178394	OMIM:614674	FALSE
ENSG00000178445	OMIM:605899	TRUE
ENSG00000178449	OMIM:220110	TRUE
ENSG00000178522	OMIM:616270	FALSE
ENSG00000178537	OMIM:212138	FALSE
ENSG00000178538	OMIM:613227	FALSE
ENSG00000178568	OMIM:615515	FALSE
ENSG00000178573	OMIM:601088	TRUE
ENSG00000178573	OMIM:610202	FALSE
ENSG00000178726	OMIM:612926	FALSE
ENSG00000178726	OMIM:614486	FALSE
ENSG00000178802	OMIM:602579	TRUE
ENSG00000178814	OMIM:260005	TRUE
ENSG00000178919	OMIM:241850	TRUE
ENSG00000178919	OMIM:616534	FALSE
ENSG00000178952	OMIM:610678	FALSE
ENSG00000178971	OMIM:612199	FALSE
ENSG00000179085	OMIM:612937	FALSE
ENSG00000179091	OMIM:615453	FALSE
ENSG00000179111	OMIM:613686	FALSE
ENSG00000179142	OMIM:203400	TRUE
ENSG00000179142	OMIM:610600	FALSE
ENSG00000179148	OMIM:606545	TRUE
ENSG00000179151	OMIM:616460	FALSE
ENSG00000179163	OMIM:230000	TRUE
ENSG00000179218	OMIM:187950	TRUE
ENSG00000179218	OMIM:254450	TRUE
ENSG00000179270	OMIM:613428	FALSE
ENSG00000179295	OMIM:151100	TRUE
ENSG00000179295	OMIM:156250	TRUE
ENSG00000179295	OMIM:163950	TRUE
ENSG00000179295	OMIM:607785	TRUE
ENSG00000179348	OMIM:601626	TRUE
ENSG00000179348	OMIM:614038	FALSE
ENSG00000179348	OMIM:614172	FALSE
ENSG00000179348	OMIM:614286	FALSE
ENSG00000179455	OMIM:615346	FALSE
ENSG00000179456	OMIM:612337	FALSE
ENSG00000179477	OMIM:242100	TRUE
ENSG00000179520	OMIM:605583	FALSE
ENSG00000179583	OMIM:180300	TRUE
ENSG00000179583	OMIM:209920	TRUE
ENSG00000179627	OMIM:616248	FALSE
ENSG00000179774	OMIM:221900	FALSE
ENSG00000179855	OMIM:601869	TRUE
ENSG00000179915	OMIM:614325	FALSE
ENSG00000179915	OMIM:614332	FALSE
ENSG00000179941	OMIM:209900	TRUE
ENSG00000179941	OMIM:615987	FALSE
ENSG00000179950	OMIM:615583	FALSE
ENSG00000179981	OMIM:607842	TRUE
ENSG00000180053	OMIM:217095	FALSE
ENSG00000180176	OMIM:605407	TRUE
ENSG00000180210	OMIM:188050	TRUE
ENSG00000180210	OMIM:601367	TRUE
ENSG00000180210	OMIM:613679	FALSE
ENSG00000180210	OMIM:614390	FALSE
ENSG00000180228	OMIM:612067	FALSE
ENSG00000180316	OMIM:615024	FALSE
ENSG00000180318	OMIM:613456	FALSE
ENSG00000180398	OMIM:613625	FALSE
ENSG00000180509	OMIM:612347	FALSE
ENSG00000180509	OMIM:613695	FALSE
ENSG00000180644	OMIM:603553	TRUE
ENSG00000180644	OMIM:605027	TRUE
ENSG00000180644	OMIM:609135	FALSE
ENSG00000180879	OMIM:300934	FALSE
ENSG00000180900	OMIM:182940	FALSE
ENSG00000180902	OMIM:600721	TRUE
ENSG00000180921	OMIM:130900	FALSE
ENSG00000181004	OMIM:615989	FALSE
ENSG00000181027	OMIM:606612	TRUE
ENSG00000181027	OMIM:607155	TRUE
ENSG00000181027	OMIM:613153	FALSE
ENSG00000181038	OMIM:615942	FALSE
ENSG00000181090	OMIM:610253	FALSE
ENSG00000181092	OMIM:612556	FALSE
ENSG00000181163	OMIM:601626	TRUE
ENSG00000181192	OMIM:204750	TRUE
ENSG00000181192	OMIM:615025	FALSE
ENSG00000181392	OMIM:615540	FALSE
ENSG00000181449	OMIM:206900	TRUE
ENSG00000181481	OMIM:614192	FALSE
ENSG00000181523	OMIM:252900	TRUE
ENSG00000181541	OMIM:615877	FALSE
ENSG00000181544	OMIM:300514	FALSE
ENSG00000181555	OMIM:616831	FALSE
ENSG00000181585	OMIM:600971	FALSE
ENSG00000181656	OMIM:616939	FALSE
ENSG00000181690	OMIM:181030	TRUE
ENSG00000181722	OMIM:259050	TRUE
ENSG00000181804	OMIM:613410	FALSE
ENSG00000181830	OMIM:266265	FALSE
ENSG00000181856	OMIM:125853	TRUE
ENSG00000181873	OMIM:615330	FALSE
ENSG00000181873	OMIM:616451	FALSE
ENSG00000182004	OMIM:615059	FALSE
ENSG00000182040	OMIM:606943	TRUE
ENSG00000182054	OMIM:137800	TRUE
ENSG00000182054	OMIM:613657	FALSE
ENSG00000182117	OMIM:224230	TRUE
ENSG00000182150	OMIM:615715	FALSE
ENSG00000182173	OMIM:225753	TRUE
ENSG00000182173	OMIM:277470	TRUE
ENSG00000182173	OMIM:610204	FALSE
ENSG00000182180	OMIM:610498	FALSE
ENSG00000182187	OMIM:615188	FALSE
ENSG00000182197	OMIM:133700	TRUE
ENSG00000182197	OMIM:215300	TRUE
ENSG00000182220	OMIM:300423	TRUE
ENSG00000182220	OMIM:300911	FALSE
ENSG00000182287	OMIM:304340	TRUE
ENSG00000182326	OMIM:613783	FALSE
ENSG00000182326	OMIM:617174	FALSE
ENSG00000182372	OMIM:600143	TRUE
ENSG00000182372	OMIM:610003	FALSE
ENSG00000182389	OMIM:607682	TRUE
ENSG00000182389	OMIM:613855	FALSE
ENSG00000182492	OMIM:300106	TRUE
ENSG00000182500	OMIM:612782	FALSE
ENSG00000182500	OMIM:615883	FALSE
ENSG00000182512	OMIM:616859	FALSE
ENSG00000182512	OMIM:616860	FALSE
ENSG00000182533	OMIM:123320	TRUE
ENSG00000182533	OMIM:192600	TRUE
ENSG00000182533	OMIM:272120	TRUE
ENSG00000182533	OMIM:606072	TRUE
ENSG00000182533	OMIM:607801	TRUE
ENSG00000182533	OMIM:611818	FALSE
ENSG00000182533	OMIM:614321	FALSE
ENSG00000182578	OMIM:221820	TRUE
ENSG00000182621	OMIM:613722	FALSE
ENSG00000182636	OMIM:176270	TRUE
ENSG00000182851	OMIM:615947	FALSE
ENSG00000182858	OMIM:607143	TRUE
ENSG00000182866	OMIM:615758	FALSE
ENSG00000182871	OMIM:267750	TRUE
ENSG00000182872	OMIM:311900	TRUE
ENSG00000182890	OMIM:168600	TRUE
ENSG00000182899	OMIM:612528	FALSE
ENSG00000182923	OMIM:614728	FALSE
ENSG00000182944	OMIM:612219	FALSE
ENSG00000183010	OMIM:612940	FALSE
ENSG00000183010	OMIM:614438	FALSE
ENSG00000183044	OMIM:613163	FALSE
ENSG00000183072	OMIM:108900	TRUE
ENSG00000183072	OMIM:187500	TRUE
ENSG00000183072	OMIM:217095	TRUE
ENSG00000183072	OMIM:225250	FALSE
ENSG00000183072	OMIM:614432	FALSE
ENSG00000183072	OMIM:614435	FALSE
ENSG00000183091	OMIM:256030	TRUE
ENSG00000183098	OMIM:258315	TRUE
ENSG00000183161	OMIM:603467	FALSE
ENSG00000183196	OMIM:217800	FALSE
ENSG00000183230	OMIM:615616	FALSE
ENSG00000183258	OMIM:616871	FALSE
ENSG00000183287	OMIM:235510	TRUE
ENSG00000183337	OMIM:300166	TRUE
ENSG00000183421	OMIM:263650	TRUE
ENSG00000183423	OMIM:615058	FALSE
ENSG00000183454	OMIM:245570	TRUE
ENSG00000183513	OMIM:616500	FALSE
ENSG00000183597	OMIM:616878	FALSE
ENSG00000183605	OMIM:615578	FALSE
ENSG00000183638	OMIM:613587	FALSE
ENSG00000183691	OMIM:184460	TRUE
ENSG00000183691	OMIM:185800	TRUE
ENSG00000183691	OMIM:186500	TRUE
ENSG00000183691	OMIM:186570	TRUE
ENSG00000183691	OMIM:611377	FALSE
ENSG00000183715	OMIM:167000	FALSE
ENSG00000183733	OMIM:612310	FALSE
ENSG00000183735	OMIM:616439	FALSE
ENSG00000183763	OMIM:616777	FALSE
ENSG00000183765	OMIM:114480	TRUE
ENSG00000183765	OMIM:176807	TRUE
ENSG00000183765	OMIM:259500	TRUE
ENSG00000183765	OMIM:609265	FALSE
ENSG00000183770	OMIM:110100	TRUE
ENSG00000183770	OMIM:608996	TRUE
ENSG00000183785	OMIM:613180	FALSE
ENSG00000183873	OMIM:108770	TRUE
ENSG00000183873	OMIM:113900	TRUE
ENSG00000183873	OMIM:272120	TRUE
ENSG00000183873	OMIM:601144	TRUE
ENSG00000183873	OMIM:601154	TRUE
ENSG00000183873	OMIM:603829	TRUE
ENSG00000183873	OMIM:603830	TRUE
ENSG00000183873	OMIM:608567	TRUE
ENSG00000183873	OMIM:614022	FALSE
ENSG00000183918	OMIM:308240	TRUE
ENSG00000184009	OMIM:604717	FALSE
ENSG00000184009	OMIM:614583	FALSE
ENSG00000184047	OMIM:614152	FALSE
ENSG00000184056	OMIM:208085	TRUE
ENSG00000184058	OMIM:187500	TRUE
ENSG00000184058	OMIM:188400	TRUE
ENSG00000184058	OMIM:192430	TRUE
ENSG00000184058	OMIM:217095	TRUE
ENSG00000184144	OMIM:615400	FALSE
ENSG00000184154	OMIM:611451	FALSE
ENSG00000184156	OMIM:121201	TRUE
ENSG00000184254	OMIM:615113	FALSE
ENSG00000184292	OMIM:204870	TRUE
ENSG00000184302	OMIM:212550	TRUE
ENSG00000184344	OMIM:613702	FALSE
ENSG00000184344	OMIM:613703	FALSE
ENSG00000184344	OMIM:613704	FALSE
ENSG00000184381	OMIM:256600	TRUE
ENSG00000184381	OMIM:610217	FALSE
ENSG00000184381	OMIM:612953	FALSE
ENSG00000184500	OMIM:612336	FALSE
ENSG00000184500	OMIM:614514	FALSE
ENSG00000184564	OMIM:221200	TRUE
ENSG00000184584	OMIM:615934	FALSE
ENSG00000184634	OMIM:300895	FALSE
ENSG00000184634	OMIM:305450	TRUE
ENSG00000184634	OMIM:309520	TRUE
ENSG00000184640	OMIM:162100	TRUE
ENSG00000184675	OMIM:300373	TRUE
ENSG00000184743	OMIM:615632	FALSE
ENSG00000184752	OMIM:256000	TRUE
ENSG00000184886	OMIM:616025	FALSE
ENSG00000184895	OMIM:400044	FALSE
ENSG00000184895	OMIM:400045	FALSE
ENSG00000184908	OMIM:607364	FALSE
ENSG00000184908	OMIM:613090	FALSE
ENSG00000184937	OMIM:136680	TRUE
ENSG00000184937	OMIM:156240	TRUE
ENSG00000184937	OMIM:194070	TRUE
ENSG00000184937	OMIM:194080	TRUE
ENSG00000184937	OMIM:256370	TRUE
ENSG00000184937	OMIM:608978	TRUE
ENSG00000185000	OMIM:615863	FALSE
ENSG00000185002	OMIM:615710	FALSE
ENSG00000185008	OMIM:610878	FALSE
ENSG00000185010	OMIM:306700	TRUE
ENSG00000185024	OMIM:616202	FALSE
ENSG00000185100	OMIM:617030	FALSE
ENSG00000185129	OMIM:616158	FALSE
ENSG00000185231	OMIM:202200	TRUE
ENSG00000185245	OMIM:153670	TRUE
ENSG00000185245	OMIM:177820	TRUE
ENSG00000185245	OMIM:231200	TRUE
ENSG00000185245	OMIM:258660	TRUE
ENSG00000185303	OMIM:178500	TRUE
ENSG00000185313	OMIM:615551	FALSE
ENSG00000185339	OMIM:275350	TRUE
ENSG00000185344	OMIM:219200	TRUE
ENSG00000185344	OMIM:278250	TRUE
ENSG00000185345	OMIM:167000	FALSE
ENSG00000185345	OMIM:168600	TRUE
ENSG00000185345	OMIM:211980	TRUE
ENSG00000185345	OMIM:600116	TRUE
ENSG00000185345	OMIM:607572	TRUE
ENSG00000185379	OMIM:614291	FALSE
ENSG00000185479	OMIM:615728	FALSE
ENSG00000185482	OMIM:255995	TRUE
ENSG00000185499	OMIM:174000	FALSE
ENSG00000185507	OMIM:616345	FALSE
ENSG00000185527	OMIM:613582	FALSE
ENSG00000185532	OMIM:615436	FALSE
ENSG00000185551	OMIM:615779	FALSE
ENSG00000185624	OMIM:112240	TRUE
ENSG00000185803	OMIM:614707	FALSE
ENSG00000185811	OMIM:616873	FALSE
ENSG00000185818	OMIM:614063	FALSE
ENSG00000185825	OMIM:300475	TRUE
ENSG00000185900	OMIM:615249	FALSE
ENSG00000185900	OMIM:616094	FALSE
ENSG00000185909	OMIM:236000	FALSE
ENSG00000185920	OMIM:109400	TRUE
ENSG00000185920	OMIM:605462	TRUE
ENSG00000185920	OMIM:610828	FALSE
ENSG00000185950	OMIM:125853	TRUE
ENSG00000185960	OMIM:127300	TRUE
ENSG00000185960	OMIM:249700	TRUE
ENSG00000185960	OMIM:300582	FALSE
ENSG00000185963	OMIM:615290	FALSE
ENSG00000185973	OMIM:300872	FALSE
ENSG00000185974	OMIM:613411	FALSE
ENSG00000186010	OMIM:607464	TRUE
ENSG00000186051	OMIM:613065	FALSE
ENSG00000186073	OMIM:615631	FALSE
ENSG00000186081	OMIM:131760	TRUE
ENSG00000186081	OMIM:131800	TRUE
ENSG00000186081	OMIM:131900	TRUE
ENSG00000186081	OMIM:131960	TRUE
ENSG00000186081	OMIM:179850	TRUE
ENSG00000186081	OMIM:601001	TRUE
ENSG00000186081	OMIM:609352	FALSE
ENSG00000186104	OMIM:600081	FALSE
ENSG00000186111	OMIM:611369	FALSE
ENSG00000186153	OMIM:133239	TRUE
ENSG00000186153	OMIM:614322	FALSE
ENSG00000186153	OMIM:616211	FALSE
ENSG00000186184	OMIM:613717	FALSE
ENSG00000186188	OMIM:607514	FALSE
ENSG00000186197	OMIM:614940	FALSE
ENSG00000186197	OMIM:614941	FALSE
ENSG00000186326	OMIM:608415	TRUE
ENSG00000186335	OMIM:138500	FALSE
ENSG00000186335	OMIM:242600	FALSE
ENSG00000186340	OMIM:603932	TRUE
ENSG00000186395	OMIM:113800	TRUE
ENSG00000186395	OMIM:607602	TRUE
ENSG00000186395	OMIM:609165	FALSE
ENSG00000186439	OMIM:615441	FALSE
ENSG00000186442	OMIM:122100	TRUE
ENSG00000186472	OMIM:608027	TRUE
ENSG00000186487	OMIM:616521	FALSE
ENSG00000186510	OMIM:613090	FALSE
ENSG00000186575	OMIM:101000	TRUE
ENSG00000186575	OMIM:162091	TRUE
ENSG00000186575	OMIM:607174	TRUE
ENSG00000186687	OMIM:615838	FALSE
ENSG00000186716	OMIM:608232	TRUE
ENSG00000186716	OMIM:613065	FALSE
ENSG00000186765	OMIM:607921	FALSE
ENSG00000186790	OMIM:107250	FALSE
ENSG00000186790	OMIM:610256	FALSE
ENSG00000186795	OMIM:613656	FALSE
ENSG00000186827	OMIM:615593	FALSE
ENSG00000186832	OMIM:167200	TRUE
ENSG00000186832	OMIM:613000	FALSE
ENSG00000186847	OMIM:125595	TRUE
ENSG00000186847	OMIM:131760	TRUE
ENSG00000186847	OMIM:131800	TRUE
ENSG00000186847	OMIM:131900	TRUE
ENSG00000186847	OMIM:161000	TRUE
ENSG00000186847	OMIM:601001	TRUE
ENSG00000186862	OMIM:276901	FALSE
ENSG00000186862	OMIM:605472	FALSE
ENSG00000186868	OMIM:172700	FALSE
ENSG00000186868	OMIM:600274	FALSE
ENSG00000186868	OMIM:601104	FALSE
ENSG00000186889	OMIM:277170	TRUE
ENSG00000186895	OMIM:610706	FALSE
ENSG00000187017	OMIM:609006	TRUE
ENSG00000187045	OMIM:206200	TRUE
ENSG00000187049	OMIM:603194	TRUE
ENSG00000187049	OMIM:608091	TRUE
ENSG00000187079	OMIM:108985	TRUE
ENSG00000187091	OMIM:151600	TRUE
ENSG00000187098	OMIM:103470	TRUE
ENSG00000187098	OMIM:103500	TRUE
ENSG00000187098	OMIM:193510	TRUE
ENSG00000187098	OMIM:614456	FALSE
ENSG00000187140	OMIM:607836	FALSE
ENSG00000187240	OMIM:613091	FALSE
ENSG00000187244	OMIM:111200	FALSE
ENSG00000187244	OMIM:247420	TRUE
ENSG00000187258	OMIM:608584	FALSE
ENSG00000187266	OMIM:133100	TRUE
ENSG00000187288	OMIM:615238	FALSE
ENSG00000187323	OMIM:114500	TRUE
ENSG00000187323	OMIM:133239	TRUE
ENSG00000187323	OMIM:157600	TRUE
ENSG00000187486	OMIM:125853	TRUE
ENSG00000187486	OMIM:601820	TRUE
ENSG00000187486	OMIM:606176	TRUE
ENSG00000187486	OMIM:610582	FALSE
ENSG00000187486	OMIM:616329	FALSE
ENSG00000187498	OMIM:175780	TRUE
ENSG00000187498	OMIM:180000	TRUE
ENSG00000187498	OMIM:269160	TRUE
ENSG00000187498	OMIM:607595	TRUE
ENSG00000187498	OMIM:611773	FALSE
ENSG00000187498	OMIM:614519	FALSE
ENSG00000187535	OMIM:266920	TRUE
ENSG00000187553	OMIM:614974	FALSE
ENSG00000187554	OMIM:601744	TRUE
